Date,AAPL UW Equity,AXP UN Equity,BA UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DIS UN Equity,DWDP UN Equity,GS UN Equity,HD UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,NKE UN Equity,PFE UN Equity,PG UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,V UN Equity,VZ UN Equity,WBA UW Equity,WMT UN Equity,XOM UN Equity,INDU Index
5/31/2011,49.69,51.6,78.03,105.8,16.8,104.91,41.63,24.2903,140.73,36.28,168.93,22.51,67.29,43.24,33.405,81.54,94.38,36.75,25.01,21.1125,21.45,67,62.08,48.95,87.77,20.265,36.93,#N/A N/A,55.22,83.47,12569.79
6/30/2011,47.9529,51.7,73.93,106.46,15.61,102.84,39.04,24.2029,133.09,36.22,171.55,22.16,66.52,40.94,33.645,84.32,94.85,35.29,26,22.495,20.6,63.57,58.38,51.58,88.51,21.065,37.23,#N/A N/A,53.14,81.38,12414.34
7/29/2011,55.7829,50.04,70.47,98.79,15.97,104.02,38.62,23.4432,134.97,34.93,181.85,22.33,64.79,40.45,34.005,86.48,87.14,34.13,27.4,22.5375,19.24,61.49,55.13,49.63,82.84,21.385,35.29,#N/A N/A,52.71,79.79,12143.24
8/31/2011,54.9757,49.71,66.86,91,15.68,98.91,34.06,19.127,116.22,33.38,171.91,20.13,65.8,37.56,35.225,90.46,82.98,33.12,26.6,21.6625,18.98,63.68,50.46,47.52,74.25,21.97,36.17,#N/A N/A,53.21,74.04,11613.53
9/30/2011,54.4543,44.9,60.51,73.84,15.49,92.52,30.16,15.0999,94.55,32.87,175.03,21.33,63.71,30.12,33.78,87.82,71.79,32.71,24.89,21.3775,17.68,63.18,48.73,46.12,70.36,21.43,36.8,#N/A N/A,51.9,72.63,10913.38
10/31/2011,57.8257,50.62,65.79,94.46,18.53,105.05,34.88,18.7438,109.55,35.8,184.63,24.54,64.39,34.76,34.16,92.85,79.02,34.5,26.63,24.0875,19.26,63.99,58.35,47.99,77.98,23.315,36.98,#N/A N/A,56.72,78.09,11955.01
11/30/2011,54.6,48.04,68.69,97.88,18.64,102.82,35.85,18.6295,95.86,39.22,188,24.91,64.72,30.97,33.615,95.52,81.04,35.75,25.58,24.045,20.07,64.57,56.25,48.77,76.6,24.2425,37.73,#N/A N/A,58.9,80.44,12045.68
12/30/2011,57.8571,47.17,73.35,90.6,18.08,106.4,37.5,19.3354,90.43,42.04,183.88,24.25,65.58,33.25,34.985,100.33,81.73,37.7,25.96,24.0925,21.64,66.71,59.17,50.68,73.09,25.3825,40.12,#N/A N/A,59.76,84.76,12217.56
1/31/2012,65.2114,50.14,74.18,109.12,19.63,103.08,38.9,22.5288,111.47,44.39,192.6,26.42,65.91,37.3,33.765,99.05,86.71,38.26,29.53,25.9975,21.4,63.04,58.3,51.79,78.35,25.16,37.66,#N/A N/A,61.36,83.74,12632.91
2/29/2012,77.4914,52.89,74.95,114.21,19.88,109.12,41.99,22.5288,115.14,47.57,196.73,26.88,65.08,39.24,34.93,99.28,87.6,38.17,31.74,26.98,21.1,67.52,57.97,55.75,83.87,29.0925,38.11,#N/A N/A,59.08,86.5,12952.07
3/30/2012,85.6386,57.86,74.37,106.52,21.15,107.24,43.78,23.2885,124.37,50.31,208.65,28.11,65.96,45.98,37.005,98.1,89.21,38.4,32.25,27.11,22.66,67.21,59.2,58.94,82.94,29.5,38.23,#N/A N/A,61.2,86.73,13212.04
4/30/2012,83.4629,60.21,76.8,102.77,20.15,106.56,43.11,22.7776,115.15,51.79,207.08,28.4,65.09,42.98,38.16,97.45,89.36,39.24,32.02,27.9675,22.93,63.64,64.32,56.15,81.64,30.745,40.38,#N/A N/A,58.91,86.34,13213.63
5/31/2012,82.5329,55.83,69.61,87.62,16.33,98.31,45.71,20.8817,95.7,49.34,192.9,25.84,62.43,33.15,37.365,89.34,84.41,37.58,29.19,27.045,21.87,62.29,62.49,55.77,74.11,28.8,41.64,#N/A N/A,65.82,78.63,12393.45
6/29/2012,83.4286,58.21,74.3,84.91,17.17,105.5,48.5,21.1775,95.86,52.99,195.58,26.65,67.56,35.73,39.095,88.53,89.6,41.75,30.59,21.945,23,61.25,63.84,58.5,75.53,30.9075,44.44,#N/A N/A,69.72,85.57,12880.09
7/31/2012,87.2514,57.71,73.91,84.21,15.95,109.58,49.14,19.3488,100.9,52.18,195.98,25.7,69.22,36,40.4,89.36,91.23,44.17,29.47,23.3375,24.04,64.54,62.65,51.09,74.44,32.2675,45.14,#N/A N/A,74.43,86.85,13008.68
8/31/2012,95.0343,58.3,71.4,85.33,19.08,112.16,49.47,19.7052,105.72,56.75,194.85,24.83,67.43,37.14,37.4,89.49,92.6,43.05,30.82,24.34,23.86,67.19,64.74,54.3,79.85,32.0625,42.94,#N/A N/A,72.6,87.3,13090.84
9/28/2012,95.3229,56.86,69.62,86.04,19.09,116.56,52.28,19.4699,113.68,60.37,207.45,22.68,68.91,40.48,37.93,91.75,92.42,45.1,29.78,23.7275,24.85,69.36,68.26,55.41,78.29,33.57,45.57,#N/A N/A,73.8,91.45,13437.13
10/31/2012,85.0143,55.97,70.44,84.81,17.14,110.21,49.07,19.6984,122.39,61.38,194.53,21.625,70.82,41.68,37.18,86.8,87.6,45.63,28.535,22.845,24.87,69.24,70.94,56,78.16,34.69,44.64,#N/A N/A,75.02,91.17,13096.46
11/30/2012,83.6114,55.9,74.28,85.24,18.91,105.69,49.66,20.2968,117.79,65.07,190.07,19.57,69.73,41.08,37.92,87.04,90.95,44.3,26.62,24.37,25.02,69.83,70.82,54.39,80.11,37.4275,44.12,#N/A N/A,72.02,88.14,13025.58
12/31/2012,76.1471,57.48,75.36,89.58,19.65,108.14,49.79,21.7288,127.56,61.85,191.55,20.63,70.1,43.97,36.25,88.21,92.85,40.94,26.73,25.8,25.08,67.89,71.82,54.24,82.01,37.895,43.27,#N/A N/A,68.23,86.55,13104.14
1/31/2013,65.0443,58.81,73.87,98.39,20.57,115.15,53.88,21.6481,147.86,66.92,203.07,21.04,73.92,47.05,37.24,95.29,100.55,43.25,27.47,27.025,27.28,75.16,78.46,55.21,87.57,39.4775,43.61,#N/A N/A,69.95,89.97,13860.58
2/28/2013,63.0571,62.15,76.9,92.37,20.85,117.15,54.59,21.3254,149.76,68.5,200.83,20.85,76.11,48.92,38.72,95.9,104,42.73,27.8,27.23,27.37,76.18,80.42,53.45,90.55,39.66,46.53,#N/A N/A,70.78,89.55,14054.49
3/29/2013,63.2329,67.46,85.85,86.97,20.91,118.82,56.8,21.4061,147.15,69.78,213.3,21.85,81.53,47.46,40.44,99.69,106.31,44.23,28.61,29.505,28.86,77.06,84.19,57.21,93.43,42.46,49.15,#N/A N/A,74.83,90.11,14578.54
4/30/2013,63.25,68.41,91.41,84.67,20.92,122.01,62.84,22.7978,146.07,73.35,202.54,23.95,85.23,49.01,42.33,102.14,104.71,47,33.1,31.8,29.07,76.77,85.41,59.93,91.29,42.115,53.91,#N/A N/A,77.72,88.99,14839.8
5/31/2013,64.24,75.71,99.02,85.8,24.08,122.75,63.08,23.1675,162.08,78.66,208.02,24.28,84.18,54.59,39.99,96.57,110.27,46.7,34.88,30.83,27.23,76.76,83.72,62.63,94.9,44.535,48.48,#N/A N/A,74.84,90.47,15115.57
6/28/2013,56.5829,74.76,102.44,82.49,24.31,118.34,63.15,21.6279,151.25,77.47,191.11,24.22,85.86,52.79,40.11,99,109.35,46.45,34.53,31.84,28.01,76.99,79.92,65.48,92.94,45.6875,50.34,#N/A N/A,74.49,90.35,14909.6
7/31/2013,64.6429,73.77,105.1,82.91,25.55,125.89,64.65,23.5575,164.03,79.03,195.04,23.3,93.5,55.73,40.08,98.08,117.43,48.17,31.83,31.46,29.23,80.3,83.55,72.85,105.57,44.2525,49.48,#N/A N/A,77.94,93.75,15499.54
8/30/2013,69.5786,71.91,103.92,82.54,23.31,120.43,60.83,25.1441,152.13,74.49,182.27,21.98,86.41,50.53,38.18,94.36,113.58,47.29,33.4,31.41,28.21,77.89,79.9,71.74,100.1,43.605,47.38,#N/A N/A,72.98,87.16,14810.31
9/30/2013,68.1071,75.52,117.5,83.37,23.42,121.5,64.49,25.8164,158.21,75.85,185.18,22.92,86.69,51.69,37.88,96.21,119.41,47.61,33.31,36.32,28.71,75.59,84.77,71.61,107.82,47.775,46.66,#N/A N/A,73.96,86.04,15129.67
10/31/2013,74.6214,81.8,130.5,83.36,22.5,119.96,68.59,26.5358,160.86,77.89,179.21,24.43,92.61,51.54,39.57,96.52,125.85,45.09,35.35,37.88,30.68,80.75,86.3,68.26,106.25,49.1675,50.51,#N/A N/A,76.75,89.62,15545.75
11/29/2013,79.4386,85.8,134.25,84.6,21.25,122.44,70.54,26.2601,168.94,80.67,179.68,23.84,94.66,57.22,40.19,97.37,133.51,49.83,38.13,39.57,31.73,84.22,90.74,74.48,110.86,50.865,49.62,#N/A N/A,81.01,93.48,16086.41
12/31/2013,80.1586,90.73,136.49,90.81,22.45,124.91,76.4,29.8502,177.26,82.34,187.57,25.96,91.59,58.48,41.31,97.03,140.25,50.05,37.43,39.32,30.63,81.41,90.54,75.3,113.8,55.67,49.14,#N/A N/A,78.69,101.2,16576.66
1/31/2014,71.5143,85.02,125.26,93.91,21.91,111.63,72.61,30.5965,164.12,76.85,176.68,24.54,88.47,55.36,37.82,94.17,128.19,52.97,37.85,36.425,30.4,76.62,81.28,72.28,114.02,53.8575,48.02,#N/A N/A,74.68,92.16,15698.85
2/28/2014,75.1771,91.28,128.92,96.97,21.8,115.33,80.81,32.7478,166.45,82.03,185.17,24.76,92.12,56.82,38.2,95.15,134.73,56.99,38.31,39.15,32.11,78.66,83.84,77.27,117.02,56.485,47.58,#N/A N/A,74.7,96.27,16321.71
3/31/2014,76.6771,90.03,125.49,99.37,22.41,118.91,80.07,32.6671,163.85,79.13,192.49,25.81,98.23,60.71,38.66,98.03,135.66,56.77,40.99,36.93,32.12,80.6,85.1,81.99,116.84,53.965,47.57,#N/A N/A,76.43,97.68,16457.66
4/30/2014,84.2986,87.43,129.02,105.4,23.11,125.52,79.34,33.5479,159.82,79.51,196.47,26.69,101.29,55.98,40.79,101.38,139.09,58.56,40.4,36.475,31.28,82.55,90.58,75.04,118.33,50.6525,46.73,#N/A N/A,79.71,102.41,16580.84
5/30/2014,90.4286,91.5,135.25,102.23,24.62,122.79,84.01,35.0404,159.81,80.23,184.36,27.32,101.46,55.57,40.91,101.43,142.55,57.86,40.94,38.455,29.63,80.79,93.45,79.63,116.22,53.7075,49.96,#N/A N/A,76.77,100.53,16717.17
6/30/2014,92.93,94.87,127.23,108.67,24.85,130.55,85.74,34.5967,167.44,80.96,181.27,30.9,104.62,57.62,42.36,100.74,143.24,57.85,41.7,38.775,29.68,78.59,94.07,81.75,115.45,52.6775,48.93,#N/A N/A,75.07,100.68,16826.6
7/31/2014,95.57,88,120.48,100.75,25.23,129.24,85.88,34.3345,172.87,80.85,191.67,33.89,100.09,57.67,39.29,94.56,140.89,56.74,43.16,38.565,28.7,77.32,89.56,81.05,105.15,52.7525,50.42,#N/A N/A,73.58,98.94,16563.3
8/29/2014,102.5,89.55,126.8,109.07,24.99,129.45,89.88,36.0018,179.11,93.5,192.3,34.92,103.73,59.45,41.72,93.72,144,60.11,45.43,39.275,29.39,83.11,94.71,86.68,107.98,53.13,49.82,#N/A N/A,75.5,99.46,17098.45
9/30/2014,100.75,87.54,127.38,99.03,25.17,119.32,89.03,35.2555,183.57,91.74,189.83,34.82,106.59,60.24,42.66,94.81,141.68,59.28,46.36,44.6,29.57,83.74,93.94,86.25,105.6,53.3425,49.99,#N/A N/A,76.47,94.05,17042.9
10/31/2014,108,89.95,124.91,101.41,24.47,119.95,91.38,33.2117,189.99,97.52,164.4,34.01,107.78,60.48,41.88,93.73,153.77,57.94,46.95,46.485,29.95,87.27,100.8,95.01,107,60.3575,50.25,#N/A N/A,76.27,96.71,17390.52
11/28/2014,118.93,92.42,134.36,100.6,27.64,108.87,92.51,32.7209,188.41,99.4,162.17,37.25,108.25,60.16,44.83,96.81,160.09,60.4,47.81,49.645,31.15,90.43,104.45,98.63,110.08,64.5475,50.59,#N/A N/A,87.54,90.54,17828.24
12/31/2014,110.38,93.04,129.98,91.53,27.815,112.18,94.19,30.6637,193.83,104.97,160.44,36.29,104.57,62.58,42.22,93.7,164.32,56.79,46.45,48.075,31.15,91.09,105.85,101.09,115,65.55,46.78,76.2,85.88,92.45,17823.07
1/30/2015,117.16,80.69,145.37,79.97,26.365,102.53,90.96,30.3611,172.41,104.42,153.31,33.04,100.14,54.38,41.17,92.44,162.3,60.28,40.4,46.125,31.25,84.29,102.82,106.25,114.78,63.7275,45.71,73.75,84.98,87.42,17164.95
2/27/2015,128.46,81.59,150.85,82.9,29.51,106.68,104.08,33.1041,189.79,114.75,161.94,33.25,102.51,61.28,43.3,98.9,168.65,58.54,43.85,48.56,34.32,85.13,107.44,113.63,121.91,67.8275,49.45,83.08,83.93,88.54,18132.7
3/31/2015,124.43,78.12,150.08,80.03,27.525,104.98,104.89,32.257,187.97,113.61,160.5,31.27,100.6,60.58,40.55,97.44,164.95,57.48,40.655,50.165,34.79,81.94,108.13,118.29,117.2,65.41,48.63,84.68,82.25,85,17776.12
4/30/2015,125.15,77.45,143.34,86.88,28.83,111.06,108.72,34.2874,196.42,106.98,171.29,32.55,99.2,63.26,40.56,96.55,156.39,59.56,48.64,49.42,33.93,79.51,101.11,111.4,113.75,66.05,50.44,82.93,78.05,87.37,17840.52
5/29/2015,130.28,79.72,140.52,85.32,29.31,103,110.37,35.0068,206.19,111.42,169.65,34.46,100.14,65.78,40.96,95.93,159.08,60.89,46.86,50.835,34.75,78.39,101.12,120.21,117.17,68.68,49.44,85.84,74.27,85.2,18010.68
6/30/2015,125.425,77.72,138.72,84.82,27.46,96.47,114.14,34.4017,208.79,111.13,162.66,30.415,97.46,67.76,39.23,95.07,154.3,56.93,44.15,54.01,33.53,78.24,96.66,122,110.93,67.15,46.61,84.44,70.93,83.2,17619.51
7/31/2015,121.3,76.06,144.17,78.63,28.42,88.48,120,31.6385,205.07,117.03,161.99,28.95,100.21,68.53,41.08,99.86,151.34,58.96,46.7,57.61,36.06,76.7,106.12,121.4,100.31,75.34,46.79,96.63,71.98,79.21,17689.86
8/31/2015,112.76,76.72,130.68,76.44,25.88,80.99,101.88,29.4199,188.6,116.46,147.89,28.54,93.98,64.1,39.32,95.02,142.14,53.85,43.52,55.875,32.22,70.67,99.55,115.7,91.61,71.3,46.01,86.55,64.73,75.24,16528.03
9/30/2015,110.3,74.13,130.95,65.36,26.25,78.88,102.2,28.5056,173.76,115.49,144.97,30.14,93.35,60.97,40.12,98.53,141.77,49.39,44.26,61.485,31.41,71.94,99.53,116.01,88.99,69.66,43.51,83.1,64.84,74.35,16284.7
10/30/2015,119.5,73.26,148.07,72.99,28.85,90.88,113.74,34.7378,187.5,123.64,140.08,33.86,101.03,64.25,42.35,112.25,157.21,54.66,52.64,65.515,33.82,76.38,112.89,117.78,98.41,77.58,46.88,84.68,57.24,82.74,17663.54
11/30/2015,118.3,71.64,145.45,72.65,27.25,91.32,113.47,35.0471,190.02,133.88,139.42,34.77,101.24,66.68,42.62,114.16,156.58,53.01,54.35,66.14,32.77,74.84,114.57,112.71,96.05,79.01,45.45,84.03,58.84,81.66,17719.92
12/31/2015,105.26,69.55,144.59,67.96,27.155,89.96,105.08,34.6101,180.23,132.25,137.62,34.45,102.72,66.03,42.96,118.14,150.64,52.82,55.48,62.5,32.28,79.41,112.86,117.64,96.07,77.55,46.22,85.155,61.3,77.95,17425.03
1/29/2016,97.34,53.5,120.13,62.24,23.79,86.47,95.82,28.2367,161.56,125.76,124.79,31.02,104.44,59.5,42.92,123.78,151,50.67,55.09,62.01,30.49,81.69,107.04,115.16,87.69,74.49,49.97,79.72,66.36,77.85,16466.3
2/29/2016,96.69,55.58,118.18,67.7,26.18,83.44,95.52,32.6806,149.53,124.12,131.03,29.59,105.21,56.3,43.13,117.19,156.87,50.21,50.88,61.59,29.67,80.29,107.52,119.1,96.62,72.39,50.73,78.94,66.34,80.15,16516.5
3/31/2016,108.99,61.4,126.94,76.54,28.47,95.4,99.31,34.1933,156.98,133.43,151.45,32.35,108.2,59.22,46.39,125.68,166.63,52.91,55.23,61.47,29.64,82.31,116.71,128.9,100.1,76.48,54.08,84.24,68.49,83.59,17685.09
4/29/2016,93.74,65.43,134.8,77.72,27.49,102.18,103.26,35.3698,164.11,133.89,145.94,30.28,112.08,63.2,44.8,126.49,167.38,54.84,49.87,58.94,32.71,80.12,109.9,131.68,104.37,77.24,50.94,79.28,66.87,88.4,17773.64
5/31/2016,99.86,65.76,126.15,72.51,29.05,101,99.22,34.5294,159.48,132.12,153.74,31.59,112.69,65.27,44.6,122.06,168.32,56.26,53,55.22,34.7,81.04,114.14,133.67,100.58,78.94,50.9,77.4,70.78,89.02,17787.2
6/30/2016,95.6,60.76,129.87,75.81,28.69,104.83,97.82,33.4201,148.58,127.69,151.78,32.8,121.3,62.14,45.33,120.34,175.12,57.61,51.17,55.2,35.21,84.67,119.04,141.2,102.55,74.17,55.84,83.27,73.02,93.74,17929.99
7/29/2016,104.21,64.46,133.66,82.76,30.53,102.48,95.95,36.0824,158.81,138.24,160.62,34.86,125.23,63.97,43.63,117.65,178.36,58.66,56.68,55.5,36.89,85.59,116.22,143.2,107.65,78.05,55.41,79.25,72.97,88.95,18432.24
8/31/2016,106.1,65.58,129.45,81.95,31.44,100.58,94.46,36.0623,169.46,134.12,158.88,35.89,119.34,67.5,43.43,115.66,179.24,62.79,57.46,57.64,34.8,87.31,118.71,136.05,106.43,80.9,52.33,80.71,71.44,87.14,18400.88
9/30/2016,113.05,64.04,131.74,88.77,31.72,102.92,92.86,34.8454,161.27,128.68,158.85,37.75,118.13,66.59,42.32,115.36,176.23,62.41,57.6,52.65,33.87,89.75,114.55,140,101.6,82.7,51.98,80.62,72.12,87.28,18308.15
10/31/2016,113.54,66.42,142.43,83.46,30.68,104.75,92.69,36.1766,178.24,122.01,153.69,34.87,115.99,69.26,42.4,112.57,165.3,58.72,59.92,50.18,31.71,86.8,108.18,141.33,102.2,82.51,48.1,82.73,70.02,83.32,18142.42
11/30/2016,110.52,72.04,150.56,95.56,29.82,111.56,99.12,37.4607,219.29,129.4,162.22,34.7,111.3,80.17,40.35,119.27,171.74,61.19,60.26,50.07,32.14,82.46,113.35,158.32,107.72,77.32,49.9,84.73,70.43,87.3,19123.58
12/30/2016,115.82,74.08,155.68,92.74,30.22,117.7,104.22,38.4691,239.45,134.08,165.99,36.27,115.21,86.29,41.46,121.72,178.57,58.87,62.14,50.83,32.48,84.08,122.42,160.04,109.62,78.02,53.38,82.76,69.12,90.26,19762.6
1/31/2017,121.35,76.38,163.42,95.66,30.72,111.35,110.65,40.0894,229.32,137.58,174.52,36.82,113.25,84.63,41.57,122.57,174.82,61.99,64.65,52.9,31.73,87.6,117.78,162.1,109.67,82.71,49.01,81.94,66.74,83.89,19864.09
2/28/2017,136.99,80.06,180.23,96.66,34.18,112.5,110.09,41.8575,248.06,144.91,179.82,36.2,122.21,90.62,41.96,127.65,186.35,65.87,63.98,57.16,34.12,91.07,122.24,165.38,112.55,87.94,49.63,86.38,70.93,81.32,20812.24
3/31/2017,143.66,79.11,176.86,92.76,33.8,107.37,113.39,42.7181,229.72,146.83,174.14,36.07,124.55,87.84,42.44,129.61,191.33,63.54,65.86,55.73,34.21,89.85,120.54,164.01,112.21,88.87,48.75,83.05,72.08,82.01,20663.22
4/28/2017,143.65,79.25,184.83,102.26,34.07,106.7,115.6,42.2206,223.8,156.1,160.29,36.15,123.47,87,43.15,139.93,195.83,62.33,68.46,55.41,33.92,87.33,121.66,174.88,118.99,91.22,45.91,86.54,75.18,81.65,20940.51
5/31/2017,152.76,76.94,187.63,105.43,31.53,103.48,107.94,41.6558,211.26,153.51,152.63,36.11,128.25,82.15,45.47,150.89,204.47,65.11,69.84,52.99,32.65,88.09,124.85,175.18,121.28,95.23,46.64,81.02,78.6,80.5,21008.65
6/30/2017,144.02,84.24,197.75,107.46,31.3,104.33,106.25,42.4021,221.9,153.4,153.83,33.74,132.29,91.4,44.85,153.16,208.19,64.09,68.93,59,33.59,87.15,126.53,185.42,122.11,93.78,44.66,78.31,75.68,80.73,21349.63
7/31/2017,148.73,85.23,242.46,113.95,31.45,109.19,109.93,43.1887,225.33,149.6,144.67,35.47,132.72,91.8,45.84,155.14,201.17,63.88,72.7,59.05,33.16,90.82,128.09,191.81,118.57,99.56,48.4,80.67,79.99,80.04,21891.12
8/31/2017,164,86.1,239.66,117.49,32.21,107.62,101.2,44.8089,223.74,149.87,143.03,35.07,132.37,90.89,45.55,159.97,204.32,63.86,74.77,52.81,33.92,92.27,121.18,198.9,119.72,103.52,47.97,81.5,78.07,76.33,21948.1
9/29/2017,154.12,90.46,254.21,124.71,33.63,117.5,98.57,46.5435,237.19,163.56,145.08,38.08,130.01,95.51,45.01,156.68,209.9,64.03,74.49,51.85,35.7,90.98,122.52,195.85,116.08,105.24,49.49,77.22,78.14,81.98,22405.09
10/31/2017,169.04,95.52,257.98,135.8,34.15,115.89,97.81,48.6141,242.48,165.78,154.06,45.49,139.41,100.61,45.98,166.91,230.19,55.09,83.18,54.99,35.06,86.34,132.45,210.22,119.76,109.98,47.87,66.27,87.31,83.35,23377.24
11/30/2017,171.85,97.71,276.8,141.15,37.3,118.99,104.82,48.3788,247.64,179.82,153.97,44.84,139.33,104.52,45.77,171.97,243.14,55.27,84.17,60.42,36.26,89.99,135.57,228.17,121.45,112.59,50.89,72.76,97.23,83.29,24272.35
12/29/2017,169.23,99.31,294.91,157.58,38.3,125.19,107.51,47.8813,254.76,189.53,153.42,46.16,139.72,106.94,45.88,172.12,235.37,56.27,85.54,62.55,36.22,91.88,135.64,220.46,127.57,114.02,52.93,72.62,98.75,83.64,24719.22
1/31/2018,167.43,99.4,354.37,162.78,41.54,125.35,108.67,50.8126,267.89,200.9,163.7,48.14,138.19,115.67,47.59,171.14,250.5,59.25,95.01,68.22,37.04,86.34,149.92,236.78,138.01,124.23,54.07,75.26,106.6,87.3,26149.39
2/28/2018,178.12,97.51,362.21,154.63,44.78,111.92,103.16,47.2628,262.93,182.27,155.83,49.29,129.88,115.5,43.22,157.74,235.51,54.22,93.77,67.03,36.31,78.52,139,226.16,134.74,122.94,47.74,68.89,90.01,75.74,25029.2
3/30/2018,167.78,93.28,327.88,147.38,42.89,114.04,100.44,42.8323,251.86,178.24,153.43,52.08,128.15,109.97,43.43,156.38,219.52,54.47,91.27,66.44,35.49,79.28,138.86,214,125.82,119.62,47.82,65.47,88.97,74.61,24103.11
4/30/2018,165.26,98.75,333.56,144.36,44.29,125.11,100.33,42.5164,238.33,184.8,144.96,51.62,126.49,108.78,43.21,167.44,194.39,58.87,93.52,68.39,36.61,72.34,131.6,236.4,120.15,126.88,49.35,66.45,88.46,77.75,24163.15
5/31/2018,186.87,98.3,352.16,151.91,42.71,124.3,99.47,43.1013,225.88,186.55,141.31,55.2,119.62,107.01,43,160.01,197.23,59.53,98.84,71.8,35.93,73.17,128.52,241.51,124.82,130.72,47.67,62.39,82.54,81.24,24415.84
6/29/2018,185.11,98,335.51,135.67,43.03,126.43,104.81,44.3181,220.57,195.1,139.7,49.71,121.34,104.2,43.86,156.69,196.72,60.7,98.61,79.68,36.28,78.06,122.34,245.34,125.03,132.45,50.31,60.015,85.65,82.73,24271.41
7/31/2018,190.29,99.52,356.3,143.8,42.29,126.27,113.56,46.2342,237.43,197.52,144.93,48.1,132.52,114.95,46.63,157.54,212.32,65.87,106.08,76.91,39.93,80.88,130.14,253.22,135.74,136.74,51.64,67.62,89.23,81.51,25415.19
8/31/2018,227.63,105.98,342.79,138.85,47.77,118.46,112.02,47.1485,237.81,200.77,146.48,48.43,134.69,114.58,44.57,162.23,210.92,68.59,112.33,82.2,41.52,82.95,131.6,268.46,131.7,146.89,54.37,68.56,95.86,80.17,25964.82
9/28/2018,225.74,106.49,371.9,152.49,48.65,122.28,116.94,43.2357,224.24,207.15,151.21,47.29,138.17,112.84,46.19,167.29,210.71,70.94,114.37,84.72,44.07,83.23,129.71,266.04,139.81,150.09,53.39,72.9,93.91,85.02,26458.31
10/31/2018,218.86,102.73,354.86,121.32,45.75,111.65,114.83,36.2505,225.37,175.88,115.43,46.88,139.99,109.02,47.88,176.9,190.26,73.61,106.81,75.04,43.06,88.68,125.13,261.35,124.21,137.85,57.09,79.77,100.28,79.68,25115.76
11/30/2018,178.58,112.27,346.76,135.67,47.87,118.94,115.49,38.8927,190.69,180.32,124.27,49.31,146.9,111.19,50.4,188.51,207.92,79.34,110.89,75.12,46.23,94.51,130.37,281.36,121.84,141.71,60.3,84.67,97.65,79.5,25538.46
12/31/2018,157.74,95.32,322.5,127.07,43.33,108.79,109.65,35.9547,167.05,171.82,113.67,46.93,129.05,97.62,47.35,177.57,190.54,76.41,101.57,74.14,43.65,91.92,119.75,249.12,106.48,131.94,56.22,68.33,93.15,68.19,23327.46
